"MLinkID","Date.Time.AWST","AverageLanes","Volume","TravelTimeMinutes","VolumeQuality","TTQuality"
183,"2023-03-03T07:00",3.3,1243,1.57,99,1
183,"2023-03-03T07:15",3.3,1287,1.61,99,1
183,"2023-03-03T07:30",3.3,1286,1.75,99,1
183,"2023-03-03T07:45",3.3,1222,2.05,99,1
183,"2023-03-03T08:00",3.3,1204,1.9,99,1
183,"2023-03-03T08:15",3.3,1229,1.81,99,1
183,"2023-03-03T08:30",3.3,1225,1.3,99,1
183,"2023-03-03T08:45",3.3,1309,1.08,99,1
183,"2023-03-03T09:00",3.3,1213,1.05,99,1
183,"2023-03-03T09:15",3.3,1266,1.02,99,1
183,"2023-03-03T09:30",3.3,1292,1.06,99,1
183,"2023-03-03T09:45",3.3,1301,1.01,99,1
183,"2023-03-03T10:00",3.3,1190,1,99,1
183,"2023-03-03T10:15",3.3,1176,1.02,99,1
183,"2023-03-03T10:30",3.3,1145,1.01,99,1
183,"2023-03-03T10:45",3.3,1127,1.01,99,1
183,"2023-03-03T11:00",3.3,1126,1.01,99,1
183,"2023-03-03T11:15",3.3,1100,1.01,99,1
183,"2023-03-03T11:30",3.3,1102,1.01,99,1
183,"2023-03-03T11:45",3.3,1175,1.01,99,1
183,"2023-03-03T12:00",3.3,1092,1.01,99,1
183,"2023-03-03T12:15",3.3,1120,1.02,99,1
183,"2023-03-03T12:30",3.3,1108,1,99,1
183,"2023-03-03T12:45",3.3,1019,0.99,99,1
183,"2023-03-03T13:00",3.3,985,1,99,1
183,"2023-03-03T13:15",3.3,1040,1,99,1
183,"2023-03-03T13:30",3.3,1024,1,99,1
183,"2023-03-03T13:45",3.3,1049,1,99,1
183,"2023-03-03T14:00",3.3,902,0.97,99,1
183,"2023-03-03T14:15",3.3,985,1,99,1
183,"2023-03-03T14:30",3.3,936,1,99,1
183,"2023-03-03T14:45",3.3,952,0.98,99,1
183,"2023-03-03T15:00",3.3,847,0.98,99,1
183,"2023-03-03T15:15",3.3,951,0.98,99,1
183,"2023-03-03T15:30",3.3,982,0.99,99,1
183,"2023-03-03T15:45",3.3,965,1,99,1
183,"2023-03-03T16:00",3.3,908,0.96,99,1
183,"2023-03-03T16:15",3.3,946,0.97,99,1
183,"2023-03-03T16:30",3.3,915,0.97,99,1
183,"2023-03-03T16:45",3.3,885,0.96,99,1
183,"2023-03-03T17:00",3.3,890,0.97,99,1
183,"2023-03-03T17:15",3.3,922,0.99,99,1
183,"2023-03-03T17:30",3.3,967,1,99,1
183,"2023-03-03T17:45",3.3,974,1,99,1
183,"2023-03-03T18:00",3.3,882,0.99,99,1
183,"2023-03-03T18:15",3.3,955,0.98,99,1
183,"2023-03-03T18:30",3.3,913,1.04,99,1
183,"2023-03-03T18:45",3.3,789,0.98,99,1
183,"2023-03-03T19:00",3.3,712,0.97,99,1
183,"2023-03-03T19:15",3.3,626,0.99,99,1
183,"2023-03-03T19:30",3.3,579,0.99,99,1
183,"2023-03-03T19:45",3.3,543,1,99,1
183,"2023-03-03T20:00",3.3,442,0.98,99,1
183,"2023-03-03T20:15",3.3,498,0.99,99,1
183,"2023-03-03T20:30",3.3,492,0.99,99,1
183,"2023-03-03T20:45",3.3,426,0.98,99,1
183,"2023-03-03T21:00",3.3,365,0.99,99,1
183,"2023-03-03T21:15",3.3,364,1,99,1
183,"2023-03-03T21:30",3.3,365,1,99,1
183,"2023-03-03T21:45",3.3,313,0.98,99,1
183,"2023-03-03T22:00",3.3,314,1,99,1
183,"2023-03-03T22:15",3.3,322,1,99,1
183,"2023-03-03T22:30",3.3,266,0.98,99,1
183,"2023-03-03T22:45",3.3,256,0.99,99,1
183,"2023-03-03T23:00",3.3,227,0.98,99,1
183,"2023-03-03T23:15",3.3,215,0.97,99,1
183,"2023-03-03T23:30",3.3,206,0.99,99,1
183,"2023-03-03T23:45",3.3,178,0.97,99,1
183,"2023-03-04T00:00",3.3,129,1.01,99,1
183,"2023-03-04T00:15",3.3,121,1.02,99,1
183,"2023-03-04T00:30",3.3,136,1.01,99,1
183,"2023-03-04T00:45",3.3,136,1,99,1
183,"2023-03-04T01:00",3.3,114,1,99,1
183,"2023-03-04T01:15",3.3,86,0.99,99,1
183,"2023-03-04T01:30",3.3,76,0.98,99,1
183,"2023-03-04T01:45",3.3,76,1,99,1
183,"2023-03-04T02:00",3.3,74,1.02,99,1
183,"2023-03-04T02:15",3.3,100,0.97,99,1
183,"2023-03-04T02:30",3.3,68,1,99,1
183,"2023-03-04T02:45",3.3,53,0.99,99,1
183,"2023-03-04T03:00",3.3,54,1.02,99,1
183,"2023-03-04T03:15",3.3,64,0.99,99,1
183,"2023-03-04T03:30",3.3,54,0.98,99,1
183,"2023-03-04T03:45",3.3,69,1.01,99,1
183,"2023-03-04T04:00",3.3,67,1.04,99,1
183,"2023-03-04T04:15",3.3,77,0.94,99,1
